user,user_id,degree_centrality_values,eigenvector_centrality_values,page_rank_centrality_values
lee18,1065719517,0.00010672814207650273,0.01707449091636237,2.4417005580582898e-05
valerie90,1063580624,4.269125683060109e-05,2.0671636217517653e-05,1.1282426108910605e-05
meghan15,1007749792,4.269125683060109e-05,1.9274810273752112e-05,1.1515940552411987e-05
graymichaela,1081390135,0.00021345628415300546,2.1073856091885973e-05,4.887583289012296e-05
christopher38,1015977371,8.538251366120219e-05,1.9260963531198196e-05,2.26737132636505e-05
cpratt,1024245607,4.269125683060109e-05,2.9614851982497906e-05,1.1350100900494008e-05
ereynolds,1077136096,0.0003628756830601093,1.1216950822145889e-05,8.23653233428316e-05
pgomez,1047945333,4.269125683060109e-05,6.249417425718287e-08,1.2466763075590394e-05
tara28,1099727188,4.269125683060109e-05,4.912951086564282e-07,1.263763707317505e-05
chambersashley,1020695019,4.269125683060109e-05,1.0449349653056269e-05,1.197238845911678e-05
thomasjohn,1027786115,4.269125683060109e-05,7.352375621304342e-08,1.2242269643817734e-05
nrose,1060369620,0.00012807377049180329,1.8380021118274893e-06,3.141268818522761e-05
itaylor,1003804885,4.269125683060109e-05,1.5128593437891973e-06,1.1660541948001933e-05
neil14,1003220226,0.00017076502732240437,1.1640877258806722e-05,4.0016966821441744e-05
brandonjohnson,1097937948,6.403688524590164e-05,0.00040705748820315927,1.6420472412792498e-05
olivia77,1029939524,4.269125683060109e-05,0.00040658539381699046,1.1418260613359841e-05
patrick55,1006731824,6.403688524590164e-05,1.2136331760541668e-05,1.6254813545724484e-05
yvonnewheeler,1049861856,6.403688524590164e-05,1.7600503532327046e-06,1.6693760831398277e-05
tfranco,1089430841,0.00010672814207650273,1.6141686095582677e-06,2.574869206728444e-05
kwatts,1076267520,4.269125683060109e-05,1.549238617307173e-06,1.1474093650015022e-05
michaelberry,1068178685,6.403688524590164e-05,1.7512352756668453e-06,1.692110871166132e-05
justin93,1035722727,8.538251366120219e-05,1.772991237094616e-06,2.1882255887819517e-05
barbara81,1029796206,6.403688524590164e-05,1.5180056471039625e-06,1.7172238605815394e-05
asmith,1059995915,6.403688524590164e-05,1.5780648912317169e-06,1.6392348514077005e-05
ronaldsnyder,1001815437,4.269125683060109e-05,1.549238617307173e-06,1.1474093650015022e-05
tarapope,1083341128,6.403688524590164e-05,1.5121249586585463e-06,1.7375423988559487e-05
monica18,1082405017,4.269125683060109e-05,2.169899943628719e-06,1.1896170954709227e-05
qgonzalez,1030076356,4.269125683060109e-05,1.4954686842034633e-06,1.2080082612277497e-05
meganbullock,1042054691,6.403688524590164e-05,1.7798793445131482e-06,1.661245376051714e-05
elizabeth22,1069061570,4.269125683060109e-05,1.5114879569779707e-06,1.194822655992461e-05
caseymurphy,1075003046,6.403688524590164e-05,0.0004070375689083541,1.6839501543474265e-05
nhill,1094786703,4.269125683060109e-05,1.472490472527854e-06,1.2556989714247733e-05
mariah65,1082332298,4.269125683060109e-05,1.5008102566613238e-06,1.1871344175265873e-05
gburns,1019161199,4.269125683060109e-05,1.966993812222002e-06,1.1744665253198001e-05
patriciabest,1026174728,4.269125683060109e-05,1.1032023545533714e-05,1.2057393132253478e-05
aaguilar,1032337920,4.269125683060109e-05,1.0677528450521433e-05,1.1824518698315291e-05
katherine90,1050056260,6.403688524590164e-05,1.0499135244562263e-05,1.7130380367954724e-05
davidcarr,1013324888,0.00012807377049180329,1.0760445741833782e-05,3.198695119270447e-05
hdavis,1024484956,4.269125683060109e-05,1.0910209577202254e-05,1.1812340044781404e-05
longmelissa,1062490045,8.538251366120219e-05,2.0090255626672572e-05,2.1255867730865632e-05
yolanda25,1092320928,4.269125683060109e-05,1.9998341804473272e-05,1.1928466249515584e-05
kathleen53,1026610818,4.269125683060109e-05,0.0004135164970569836,1.1522259982582184e-05
christopher88,1000557410,4.269125683060109e-05,0.00041552860958197065,1.1485935404943245e-05
claytonmichael,1027699812,4.269125683060109e-05,0.00041552860958197065,1.1485935404943245e-05
wtownsend,1010625822,4.269125683060109e-05,3.474535308189496e-07,1.1838478759459166e-05
iking,1062362906,6.403688524590164e-05,5.635578197979913e-07,1.7566699743377138e-05
kimberlyhardin,1024262475,4.269125683060109e-05,5.70167868456463e-07,1.1978179696699384e-05
aguilarjoseph,1087360049,4.269125683060109e-05,9.799025399408641e-08,1.2338379719342039e-05
lramirez,1062287616,4.269125683060109e-05,7.506593856300392e-07,1.208890985697071e-05
samanthajones,1096233474,4.269125683060109e-05,7.506593856300392e-07,1.208890985697071e-05
landrews,1035380458,8.538251366120219e-05,5.760292632210939e-07,2.1797856571471245e-05
brittanycruz,1092081479,4.269125683060109e-05,5.394609221488736e-07,1.1931913853650086e-05
steven90,1001386873,6.403688524590164e-05,9.839177577975311e-06,1.755752952858645e-05
shannonbright,1094341384,4.269125683060109e-05,2.775281669514768e-07,1.2558984307419183e-05
mariacarter,1043164696,4.269125683060109e-05,2.8970178345378426e-07,1.2465034537070195e-05
timothy45,1070455812,4.269125683060109e-05,2.911210019203604e-07,1.2129511911974936e-05
westchristopher,1092458006,6.403688524590164e-05,9.862653658503188e-07,1.7317885773976736e-05
maryvasquez,1056460765,4.269125683060109e-05,9.833405123108617e-07,1.2076731203436823e-05
joshuashaffer,1048527807,0.00010672814207650273,0.0004063018491850094,2.6975112373555653e-05
kimberly70,1023135180,8.538251366120219e-05,0.000406076531175514,2.23052758487125e-05
bvalentine,1051611755,4.269125683060109e-05,0.0004056112928414406,1.182184261472751e-05
gallaghereric,1072321572,4.269125683060109e-05,0.000808219543871017,1.1442951435319039e-05
rberger,1080327194,4.269125683060109e-05,6.782594207164435e-08,1.2374461429167337e-05
willisjacob,1056606514,4.269125683060109e-05,7.0935660039983e-07,1.3028869462298768e-05
xwilson,1086070903,4.269125683060109e-05,9.608969577828366e-06,1.2370358667152258e-05
derekbrown,1065810086,4.269125683060109e-05,1.9152854149549306e-05,1.2352164339038012e-05
joannschmidt,1040523448,4.269125683060109e-05,2.8358310719385715e-07,1.272068645109859e-05
christopher30,1049463483,4.269125683060109e-05,5.109989876256337e-07,1.2224612665828716e-05
terrihuff,1066251964,8.538251366120219e-05,5.425635755303011e-07,2.2558184855826914e-05
sboyle,1050318537,6.403688524590164e-05,5.83517695109875e-07,1.608567553071801e-05
eddiefigueroa,1038179739,4.269125683060109e-05,2.9523091918541904e-07,1.2695391342150466e-05
jessicagonzalez,1016063827,4.269125683060109e-05,2.811058792211766e-07,1.2449312977762992e-05
vazquezlisa,1083044480,8.538251366120219e-05,1.2391035982394726e-07,2.1396442976997487e-05
danielleruiz,1064315655,4.269125683060109e-05,2.4343304425984198e-08,1.349043728944281e-05
csanders,1066463833,6.403688524590164e-05,4.90916270346199e-07,1.8589695991810714e-05
dcervantes,1076054751,6.403688524590164e-05,2.829818807410006e-07,1.7403583038876573e-05
olivia87,1083184788,4.269125683060109e-05,9.575734384801833e-06,1.2640338941285983e-05
joyce52,1090307383,0.0005976775956284153,0.0008978086365883401,0.00012914225152181326
pschultz,1002232931,0.0004055669398907104,0.0005033316621504295,8.707434441293357e-05
qford,1070369782,2.1345628415300546e-05,2.1146128703197433e-05,7.2592205717309065e-06
wuchristine,1080880468,0.00012807377049180329,3.3168234276882594e-05,3.148357168683231e-05
collinselizabeth,1088403086,0.00032018442622950817,0.000871910922151511,6.863521072092147e-05
zmeyer,1028949522,0.00010672814207650273,3.354319698080224e-05,2.5956741319859428e-05
kristencarney,1074628116,0.00012807377049180329,3.460270198310044e-05,2.904597002252679e-05
rangelannette,1072638381,0.0004055669398907104,0.01762938443877158,8.824436095736417e-05
belindaferguson,1061563105,0.00012807377049180329,0.00044859892568367433,3.0042358640484353e-05
garciaamber,1067139250,0.00012807377049180329,0.01708778173665938,2.8829904258057587e-05
samanthalane,1045784369,8.538251366120219e-05,3.23370271022508e-05,2.140783640503202e-05
ramosjulie,1040829715,6.403688524590164e-05,4.172330565252987e-05,1.6294006938131158e-05
fmadden,1055712424,4.269125683060109e-05,0.00043732545864660075,1.1086538964460732e-05
mbarnett,1043305891,4.269125683060109e-05,4.032086989510534e-05,1.1401606492562223e-05
georgetyler,1037125919,8.538251366120219e-05,2.191615283438417e-05,2.185553496358019e-05
ysmith,1030013800,0.00012807377049180329,2.201782601688637e-05,3.2361377312095065e-05
wendymiller,1081891956,6.403688524590164e-05,3.131928930593391e-05,1.733961259186505e-05
rhonda20,1015492253,6.403688524590164e-05,2.1971000103798545e-05,1.6945574417978746e-05
johnsoncolleen,1057798064,6.403688524590164e-05,4.2210270815136596e-05,1.598862914287176e-05
heatheradams,1076034018,8.538251366120219e-05,0.00041527359324004977,2.066671742387277e-05
julia39,1023150886,8.538251366120219e-05,2.2416630825578833e-05,2.2023517004430582e-05
fordhector,1033847387,6.403688524590164e-05,3.130576496525229e-05,1.6859549647189368e-05
garyharding,1040228977,8.538251366120219e-05,2.2195152323681168e-05,2.193709742960167e-05
jacquelineshepherd,1015382620,6.403688524590164e-05,3.092332759097789e-05,1.7256096797166344e-05
cantrelljacob,1064591090,8.538251366120219e-05,4.33058838093229e-05,2.0889062001899975e-05
jessica80,1000282824,6.403688524590164e-05,2.1949118659251146e-05,1.6998231019157128e-05
tylerlucas,1069980904,4.269125683060109e-05,3.127049553275387e-05,1.1923114627611835e-05
stephen47,1038163986,6.403688524590164e-05,3.219013214200169e-05,1.651252370506207e-05
david27,1013620480,4.269125683060109e-05,3.100394741014106e-05,1.1814153910963133e-05
xsantiago,1082047286,0.00019211065573770491,0.017133643146465836,4.126705815132841e-05
jhill,1031051406,0.00019211065573770491,0.000814267768241576,4.297801705460205e-05
michelle63,1098526619,0.00017076502732240437,0.0004403274713872821,3.920371315548814e-05
kirkdaniel,1004887628,0.00012807377049180329,3.306835352628428e-05,3.0304224786736774e-05
grantchad,1082900872,0.00014941939890710383,0.00043049511735714465,3.465323640114216e-05
vincentgeorge,1071683300,0.00014941939890710383,3.278360507195202e-05,3.458339211708526e-05
smithmiguel,1051490550,0.00010672814207650273,3.347176413004483e-05,2.5569002957558625e-05
leekevin,1039477457,4.269125683060109e-05,1.307724631530947e-05,1.1400253692041473e-05
awalker,1002736217,4.269125683060109e-05,1.263172495829032e-05,1.1354694643742338e-05
gonzaleztodd,1018417563,8.538251366120219e-05,2.2438509931470213e-05,2.1450400382812265e-05
amendoza,1090825061,4.269125683060109e-05,1.2386829598041526e-05,1.1370869874051135e-05
shelleyanthony,1093787895,4.269125683060109e-05,1.263172495829032e-05,1.1354694643742338e-05
uwilson,1084350620,4.269125683060109e-05,0.0004238512136895542,1.1028425148581455e-05
hlewis,1010378683,4.269125683060109e-05,1.5085593998424353e-06,1.2032910648585754e-05
amymoore,1033476329,0.00014941939890710383,1.8158090684327247e-06,3.763469375421098e-05
jennifer45,1056296315,8.538251366120219e-05,2.3321071245608896e-06,2.1464112288851685e-05
jhernandez,1045738763,4.269125683060109e-05,1.3118961245971053e-06,1.2236440672393967e-05
johnny99,1058184372,0.00017076502732240437,5.165343210335813e-05,3.939166776672896e-05
jonescrystal,1097608808,0.00012807377049180329,4.079960355016113e-05,3.1131767587240274e-05
julie14,1062417112,0.00010672814207650273,0.0004381613278847647,2.5974219509139817e-05
ksavage,1013107883,6.403688524590164e-05,2.1394470765049924e-05,1.6368615010815973e-05
zpetty,1023925427,8.538251366120219e-05,3.0743773596331634e-05,2.2613246060510053e-05
nathansteele,1040179745,4.269125683060109e-05,3.085484003726942e-05,1.1819842803969438e-05
chelsea18,1029207829,4.269125683060109e-05,2.130883760051505e-05,1.1496786080376364e-05
gregorydoyle,1035263810,6.403688524590164e-05,2.0844295854161772e-05,1.7275761081461386e-05
johncabrera,1023803331,8.538251366120219e-05,2.0941498993906967e-05,2.1658317493515062e-05
vweaver,1056913595,4.269125683060109e-05,8.344318755238662e-07,1.2765833774143315e-05
darcher,1092604258,4.269125683060109e-05,1.06709415134132e-06,1.2234746607050528e-05
darlenemeadows,1057278926,0.00010672814207650273,1.1671319294430706e-05,2.597608473363379e-05
vincentchad,1017691395,0.00012807377049180329,0.0008326488478063933,3.0553145168829496e-05
elizabethcurtis,1000493745,4.269125683060109e-05,0.0004146245197257934,1.1810425162468725e-05
deannagutierrez,1033120148,4.269125683060109e-05,0.0004150662877949293,1.1409175325872266e-05
thomas87,1098775900,8.538251366120219e-05,0.017452064162633976,1.9378155881369444e-05
johnbauer,1086959233,4.269125683060109e-05,0.0004047755861398914,1.1692647463092081e-05
igraham,1080498884,8.538251366120219e-05,0.0004185942507533295,2.1428531648636728e-05
henryroberto,1087966886,4.269125683060109e-05,0.00042655010323811856,1.1588933570920156e-05
robynlopez,1064486112,0.00019211065573770491,0.0004298886069060468,4.442158198284417e-05
mark97,1047009917,0.00010672814207650273,0.00043654031305412263,2.718202164139004e-05
matthewsvictor,1025730163,6.403688524590164e-05,0.0004171890306062716,1.6858404496987707e-05
wrightjoshua,1022706125,4.269125683060109e-05,0.00041720146233763754,1.1451500617745223e-05
martinoliver,1064099582,4.269125683060109e-05,0.00041670889386519536,1.1822219838847482e-05
jeffrey45,1082443348,4.269125683060109e-05,0.0004167081906824182,1.1377814125391122e-05
desireechristensen,1038967363,4.269125683060109e-05,2.9740876090600243e-05,1.1606806058491843e-05
johnsoneric,1080871890,6.403688524590164e-05,2.0406357014702965e-05,1.7342966235284872e-05
rjames,1084468138,4.269125683060109e-05,2.019687358614214e-05,1.1766568145846715e-05
jennifer43,1078247600,6.403688524590164e-05,0.016650356872179892,1.5246772380783666e-05
andersonbrandi,1017991046,4.269125683060109e-05,2.0509430322744038e-05,1.226884701572205e-05
sharimitchell,1093626711,4.269125683060109e-05,2.0495140124271726e-05,1.242550923407126e-05
scordova,1085976262,4.269125683060109e-05,1.0609595541920987e-05,1.2595223775940412e-05
loweryjustin,1041891586,4.269125683060109e-05,1.040521488358717e-05,1.2844495334623225e-05
jennifer76,1038854357,0.00010672814207650273,2.2408678515533103e-05,2.5802074005442746e-05
ifernandez,1097537799,4.269125683060109e-05,1.1346600198544015e-05,1.1594254973806357e-05
brianjohnson,1099066703,0.00014941939890710383,0.00041515050582336635,3.638660811222656e-05
alberttaylor,1039965980,4.269125683060109e-05,1.135793448431169e-05,1.2087111388183356e-05
charlessutton,1034311808,4.269125683060109e-05,1.1343644285839377e-05,1.2243773606532564e-05
lriddle,1000959499,6.403688524590164e-05,1.9646057860518427e-05,1.7967073920364187e-05
khughes,1041545003,4.269125683060109e-05,0.0004041910552319581,1.1530570439891137e-05
orozcopaul,1075288138,8.538251366120219e-05,0.0004143979505042108,2.1876182376412145e-05
richardsimon,1028312792,4.269125683060109e-05,1.0587980725981576e-05,1.2382154317965061e-05
wellssierra,1009984386,6.403688524590164e-05,1.7871792882198644e-06,1.7647036135052797e-05
wadekatherine,1086222699,4.269125683060109e-05,1.0193589204653492e-05,1.2428015081343642e-05
cookjavier,1011058102,6.403688524590164e-05,2.0826099165282953e-05,1.7041797895818923e-05
wmiles,1094179416,4.269125683060109e-05,1.4816690934482674e-06,1.2095654642502233e-05
qadams,1009654465,0.00010672814207650273,1.46237426763177e-06,2.7876732553757616e-05
hbass,1060688449,4.269125683060109e-05,2.007875629578893e-05,1.2547013515292596e-05
hintoneric,1043765410,4.269125683060109e-05,1.0362529503855098e-05,1.2934580749542647e-05
pknox,1035030553,4.269125683060109e-05,1.0641639749752448e-05,1.2537522598128506e-05
qrogers,1050336652,4.269125683060109e-05,2.9733092288467373e-05,1.2143424980528425e-05
reginabenjamin,1078769295,6.403688524590164e-05,1.031196984921891e-05,1.796017934105624e-05
brownpaul,1069079316,4.269125683060109e-05,1.0306287295604306e-05,1.2573973720129878e-05
websterjohn,1060574709,4.269125683060109e-05,1.0305783984500168e-05,1.254779118550527e-05
adamsbriana,1036001454,4.269125683060109e-05,7.63083534164922e-07,1.2817642929562671e-05
dhouse,1084365299,4.269125683060109e-05,1.0773153931820161e-05,1.3152588630703364e-05
clarkrebecca,1017570214,6.403688524590164e-05,1.4974587650580866e-06,1.708965446251063e-05
kimberly12,1098775527,8.538251366120219e-05,1.067868723035635e-06,2.3242157327485484e-05
eavila,1036550138,4.269125683060109e-05,5.448274292823344e-07,1.2911779386900754e-05
holly64,1086251526,4.269125683060109e-05,1.465006788422306e-06,1.2399120733461134e-05
sullivansavannah,1056136668,4.269125683060109e-05,7.331272785638096e-07,1.2791038237847631e-05
michael82,1031062938,4.269125683060109e-05,1.0324343301622537e-05,1.3177768137761578e-05
kerryanderson,1068179598,4.269125683060109e-05,1.0773595968742072e-05,1.2958035099340901e-05
zdougherty,1086358649,4.269125683060109e-05,7.721255670881936e-08,1.3361859598406024e-05
tylercampbell,1061268827,4.269125683060109e-05,7.727198461550281e-07,1.3235897058585013e-05
james84,1048323742,0.00010672814207650273,1.0117042762165689e-05,2.774847161902022e-05
johnwebb,1067037234,4.269125683060109e-05,5.23794260608044e-07,1.303614389987657e-05
njackson,1071884787,4.269125683060109e-05,5.524924624238915e-07,1.3135263610965908e-05
rebecca70,1007792545,4.269125683060109e-05,4.889458071602541e-07,1.3426909425757355e-05
iholland,1009104144,0.0007044057377049181,3.138853385364648e-05,0.0001517605672594527
deborah47,1045196204,0.0002774931693989071,1.0499693187789071e-06,6.476891670859529e-05
markphillips,1058296509,0.0005336407103825137,0.0003991804979951516,0.0001152952860692143
michellethomas,1071564906,0.00038422131147540983,1.1227358806886544e-05,8.520225715818295e-05
tannernguyen,1091000934,0.000234801912568306,1.0851447380554188e-05,5.2195080619789034e-05
zachary60,1055790105,0.00010672814207650273,1.9939385546176253e-05,2.480146006149739e-05
lauramitchell,1056641835,0.00014941939890710383,1.0295653625592948e-05,3.505048796787232e-05
hrowland,1035041933,0.00025614754098360657,1.506307223436675e-06,5.895821060487093e-05
scottthomas,1004596672,0.0002774931693989071,1.0724143846947846e-05,6.142771440884132e-05
nolanchristopher,1071143119,0.00019211065573770491,0.0004146702516359587,4.251364217575925e-05
amanda33,1043298679,8.538251366120219e-05,8.003606556206241e-07,2.1341586263845e-05
carolinewarner,1000631202,0.00019211065573770491,1.2545939570740324e-06,4.459556920519024e-05
nancy95,1080928978,6.403688524590164e-05,1.2285034180447742e-06,1.5994878385513536e-05
ramirezdaryl,1051664576,0.00010672814207650273,7.783279982827395e-07,2.723820239170242e-05
alantodd,1043781018,0.00021345628415300546,1.6888773811092724e-06,4.870033933198144e-05
mistyhamilton,1086289605,8.538251366120219e-05,9.804650418937924e-07,2.1436639399337367e-05
matthewsutton,1052339008,8.538251366120219e-05,1.0152938482656957e-05,2.153444542174333e-05
dlove,1048653313,0.00012807377049180329,1.024374576964389e-06,3.0565371502063626e-05
ochandler,1054916133,6.403688524590164e-05,7.544007705344491e-07,1.684983492431986e-05
fjohnson,1094614046,8.538251366120219e-05,0.0003940856128348961,2.074236978877216e-05
monicahernandez,1023148894,6.403688524590164e-05,7.602135094002141e-07,1.7263094818824366e-05
svaughan,1010420572,6.403688524590164e-05,7.863834702731361e-07,1.6974955829067347e-05
fballard,1009624105,6.403688524590164e-05,1.0512315384273309e-05,1.684091926232174e-05
fhernandez,1007748057,4.269125683060109e-05,9.647213933223583e-07,1.1587464508573393e-05
webbjames,1046979298,0.00012807377049180329,9.94254401159546e-07,3.2161414455331856e-05
stephanie64,1028890088,6.403688524590164e-05,7.669130102195173e-07,1.673241641805303e-05
torresbrad,1011818077,0.00019211065573770491,1.0421847580679313e-05,4.492481642472382e-05
pbrown,1095298584,4.269125683060109e-05,7.475739140309959e-07,1.1778194503192749e-05
charles09,1039989543,4.269125683060109e-05,7.474377686824761e-07,1.1935536950218023e-05
stephaniewalker,1097473528,4.269125683060109e-05,7.53838135556097e-07,1.1441726007242613e-05
sandraphillips,1098432884,6.403688524590164e-05,9.756497181539963e-07,1.6890040513472845e-05
owenswhitney,1023189503,4.269125683060109e-05,9.793306867972111e-07,1.1601779974241645e-05
clarkrodney,1035418496,4.269125683060109e-05,9.63664553728704e-07,1.1823815228425785e-05
lovematthew,1008834226,4.269125683060109e-05,1.014041377716568e-05,1.1165043172419997e-05
patrick18,1055744031,6.403688524590164e-05,2.901231118444083e-07,1.7372901817297283e-05
martinezdeborah,1018534827,0.00012807377049180329,5.48498693842788e-07,3.098466180708557e-05
ophillips,1025118477,4.269125683060109e-05,2.6775751713181225e-07,1.2001438184608695e-05
jonathancohen,1097907643,6.403688524590164e-05,2.9071075749393496e-07,1.6815721349648353e-05
cdrake,1006113794,4.269125683060109e-05,4.7824091710285405e-08,1.2129608244489235e-05
brandymontgomery,1042778498,4.269125683060109e-05,2.562091505951431e-08,1.2623112946146072e-05
cynthia93,1050282366,6.403688524590164e-05,2.545224059343397e-07,1.7828868194441513e-05
hamiltoncarlos,1037001076,4.269125683060109e-05,3.1123507012922844e-08,1.2626931966589582e-05
greg35,1082971440,4.269125683060109e-05,2.5426624654259067e-07,1.2017454431526341e-05
david12,1063617535,4.269125683060109e-05,2.5362793168356984e-08,1.2784002175567262e-05
imcgee,1069167378,6.403688524590164e-05,9.878976272261344e-06,1.6391252858981647e-05
sallyjohnson,1050936764,0.00012807377049180329,9.722440282789867e-06,3.0512400482912663e-05
zbyrd,1092132698,8.538251366120219e-05,9.4516451247989e-06,2.2265455525048286e-05
nathan04,1038818083,6.403688524590164e-05,9.434387599456786e-06,1.6772598643284966e-05
weberjoseph,1095493700,6.403688524590164e-05,9.418593082015267e-06,1.663364906259219e-05
andreabradford,1036587835,8.538251366120219e-05,9.455464328012742e-06,2.1437387431830953e-05
christinemyers,1029240565,0.00014941939890710383,9.479156292277016e-06,3.5735697626127794e-05
rojasdavid,1079627401,0.00014941939890710383,9.929219546565179e-06,3.569639652357071e-05
nmcdaniel,1035309179,4.269125683060109e-05,9.631878202396908e-06,1.1565320395458225e-05
ryanyvonne,1031858704,6.403688524590164e-05,0.016640567399379632,1.4911524224973576e-05
uhoward,1063874065,8.538251366120219e-05,9.680576063009296e-06,2.1072226471700172e-05
kellycraig,1061277277,4.269125683060109e-05,9.439271515841312e-06,1.158435566743453e-05
davidsonrandy,1073962248,4.269125683060109e-05,9.411689598145794e-06,1.2000500203374016e-05
tammyanderson,1048207858,4.269125683060109e-05,9.41717395142982e-06,1.1881548027111132e-05
msmith,1053269184,4.269125683060109e-05,9.42843051460965e-06,1.1824690474520564e-05
bdavis,1076595156,4.269125683060109e-05,9.664476268441405e-06,1.1239292892705217e-05
robert76,1003906312,4.269125683060109e-05,9.633899087260926e-06,1.1704248356977585e-05
jlarson,1018144224,4.269125683060109e-05,9.652623793448731e-06,1.1275791836201864e-05
bthomas,1076334536,6.403688524590164e-05,5.140845214887438e-07,1.6661359216636835e-05
lewispaul,1003260576,8.538251366120219e-05,5.1775605415892e-07,2.1418331410090035e-05
moorejohn,1054356677,6.403688524590164e-05,5.238702155308969e-07,1.6254126274150343e-05
garciaapril,1013926024,0.00010672814207650273,7.505238656916103e-07,2.5685561399576165e-05
jnguyen,1038573298,0.00010672814207650273,5.17639364195421e-07,2.6215001494060483e-05
kelly25,1059832700,0.00014941939890710383,9.582190550897473e-06,3.567077632746327e-05
mramos,1030137861,4.269125683060109e-05,5.014336682809864e-07,1.2010761560746138e-05
oaguilar,1065030075,6.403688524590164e-05,2.713133018346379e-07,1.7250776264958647e-05
brendaruiz,1062727332,4.269125683060109e-05,2.821835503830026e-07,1.186430986489681e-05
montesscott,1019210043,0.00021345628415300546,9.843623264084825e-06,4.895703799912355e-05
smiller,1040191924,0.00014941939890710383,5.088610114939592e-07,3.6655447643829625e-05
salazaradam,1052119680,6.403688524590164e-05,7.061464112076363e-07,1.610937365838105e-05
joe83,1014732838,4.269125683060109e-05,4.799232644456306e-07,1.1605178943055094e-05
zwilliams,1072887146,4.269125683060109e-05,2.621871533245716e-07,1.1661921252532534e-05
jamie99,1076564185,6.403688524590164e-05,7.304767334575882e-07,1.640788011714446e-05
jasonblack,1004378852,4.269125683060109e-05,6.945062548152449e-07,1.1822958622907059e-05
mark80,1041677112,4.269125683060109e-05,4.661802224376882e-07,1.2089319373246259e-05
kaitlincamacho,1030175738,8.538251366120219e-05,0.000393570850795892,2.0727095241454842e-05
matthewmathews,1061030237,8.538251366120219e-05,1.0016705874407724e-05,2.156526816141559e-05
michaelanderson,1064360077,4.269125683060109e-05,2.581135509806128e-07,1.2401471100228628e-05
russodavid,1070689621,4.269125683060109e-05,2.650121888114232e-07,1.1883626461220152e-05
lesliejohnson,1018715605,4.269125683060109e-05,2.5295124096705285e-07,1.2185750159866287e-05
hamiltonronald,1075215466,8.538251366120219e-05,2.825671218979376e-07,2.218711359531783e-05
icarr,1042651323,6.403688524590164e-05,6.534684527051103e-08,1.71681790118769e-05
fjuarez,1061250007,4.269125683060109e-05,5.354193413796251e-08,1.2173721487185463e-05
elizabethkeller,1008724113,4.269125683060109e-05,4.232722191328072e-08,1.2222218743160738e-05
jake17,1070106531,4.269125683060109e-05,9.80089082037225e-06,1.154822426949909e-05
tparker,1089107849,4.269125683060109e-05,3.610873543718954e-08,1.2650174205261072e-05
lopezstephanie,1079950868,0.00019211065573770491,1.009972245407065e-05,4.4894978022166225e-05
riosmark,1003412814,0.00010672814207650273,3.448625259537883e-07,2.5975029052387308e-05
uwells,1031209369,6.403688524590164e-05,2.7679944640114114e-07,1.6782128503415533e-05
inorton,1041897097,8.538251366120219e-05,2.944038786493676e-07,2.171731451201168e-05
pittmanchristopher,1035121401,4.269125683060109e-05,2.651127569321436e-07,1.1706293735930113e-05
michellegibson,1040791467,4.269125683060109e-05,2.708041544274363e-07,1.1873642883569072e-05
jonesricardo,1080984344,4.269125683060109e-05,9.805187363558005e-06,1.156009640314398e-05
daviddennis,1041626154,4.269125683060109e-05,2.5726706242435685e-07,1.2241297146252592e-05
isalinas,1053345653,4.269125683060109e-05,2.679631430933768e-07,1.198286751406505e-05
morgan90,1041862258,4.269125683060109e-05,4.646368516190952e-07,1.2183667966207592e-05
elizabethrusso,1020244769,4.269125683060109e-05,4.844181685226391e-07,1.2136612168001368e-05
cbrown,1046538217,4.269125683060109e-05,4.844181685226391e-07,1.2136612168001368e-05
morrisjohn,1038443121,4.269125683060109e-05,2.6600363330142776e-07,1.2317599380284325e-05
wbaldwin,1029086863,6.403688524590164e-05,3.6928945441320794e-08,1.7465778312816882e-05
darinlarson,1005452121,4.269125683060109e-05,4.153519694525784e-08,1.197663261197165e-05
sharon25,1099924661,4.269125683060109e-05,1.7428750561301516e-08,1.293313853527572e-05
umyers,1029414839,6.403688524590164e-05,4.7586560878730494e-07,1.7106326216622578e-05
lynndavis,1041984248,0.00010672814207650273,2.576266122538163e-07,2.731532743897968e-05
znguyen,1088695569,4.269125683060109e-05,2.4472126673868507e-07,1.2183979300877095e-05
ramirezmichael,1079659562,4.269125683060109e-05,4.667836992067203e-07,1.1985871772691887e-05
shane87,1012416838,4.269125683060109e-05,2.565095688827033e-07,1.1790513677585985e-05
umcdaniel,1090747743,4.269125683060109e-05,1.3528198263321226e-08,1.2426865148455486e-05
wandanelson,1018592018,4.269125683060109e-05,3.031897954527062e-08,1.2057762632905379e-05
wmcintyre,1054989986,4.269125683060109e-05,2.416784921120871e-07,1.2357188653274621e-05
umelton,1000569977,8.538251366120219e-05,2.672042596860976e-08,2.1970853290758745e-05
vprice,1064958631,6.403688524590164e-05,2.4857150036564798e-08,1.786006639251837e-05
ricky24,1037378234,4.269125683060109e-05,2.0323061930045024e-08,1.1968602759246286e-05
derek80,1075455423,4.269125683060109e-05,2.621493771039847e-07,1.226549241869466e-05
lucasmoses,1005004798,4.269125683060109e-05,4.5812556744975256e-08,1.2457086998010917e-05
shawmartin,1001573005,8.538251366120219e-05,2.563329098947017e-07,2.229800567379339e-05
burtonaaron,1073302425,6.403688524590164e-05,2.690444188582365e-07,1.7165338426515784e-05
